Серия,Поколение,Год,Рестайлинг,Пробег,Коробка,Объем,Цена,Кузов_внедорожник 5 дв.,Кузов_кабриолет,Кузов_купе,Кузов_лифтбек,Кузов_минивэн,Кузов_седан,Кузов_универсал,Кузов_хэтчбек 3 дв.,Кузов_хэтчбек 5 дв.,Топливо_бензин,Топливо_дизель
39384,33928,2015,0,260000,2,3.0,33100,1,0,0,0,0,0,0,0,0,0,1
39056,39273,2019,0,180000,2,3.0,43500,0,0,0,1,0,0,0,0,0,0,1
17330,7010,2002,1,325000,2,2.5,6750,0,0,0,0,0,1,0,0,0,1,0
17186,39400,2018,0,98000,2,2.0,35000,0,0,0,0,0,1,0,0,0,0,1
76014,75772,2021,0,102000,2,3.0,65000,1,0,0,0,0,0,0,0,0,1,0
37232,19093,2007,0,417000,2,3.0,17100,1,0,0,0,0,0,0,0,0,0,1
35867,41665,2022,1,37949,2,2.0,48800,1,0,0,0,0,0,0,0,0,1,0
37685,33301,2015,0,320000,2,3.0,34000,1,0,0,0,0,0,0,0,0,0,1
16826,36987,2021,0,77000,2,2.0,38200,0,0,0,0,0,1,0,0,0,1,0
17325,7010,1996,0,300000,0,2.5,5000,0,0,0,0,0,1,0,0,0,1,0
17330,6926,2002,1,456455,2,3.0,6500,0,0,0,0,0,1,0,0,0,1,0
16285,37620,2021,0,110001,2,2.0,32900,0,0,0,0,0,1,0,0,0,1,0
21047,18394,2016,0,243000,2,1.5,15300,0,0,0,0,1,0,0,0,0,0,1
21265,18394,2020,1,115000,1,1.5,17700,0,0,0,0,1,0,0,0,0,0,1
17329,7010,2000,0,490485,0,2.5,7400,0,0,0,0,0,0,1,0,0,0,1
17186,6926,2000,1,525000,0,2.9,6950,0,0,0,0,0,1,0,0,0,0,1
17329,6980,2000,1,455000,2,2.5,6300,0,0,0,0,0,0,1,0,0,0,1
17223,22826,2021,0,170000,1,1.5,17498,0,0,0,0,0,0,0,0,1,0,1
17329,7632,1995,0,380000,0,2.5,2300,0,0,0,0,0,0,1,0,0,0,1
17223,22690,2021,0,171000,1,1.5,18998,0,0,0,0,0,0,0,0,1,0,1
17186,6977,2000,1,398500,2,2.5,5790,0,0,0,0,0,1,0,0,0,1,0
17325,7029,1997,0,386000,0,2.0,5000,0,0,0,0,0,1,0,0,0,1,0
16909,14322,2010,1,164000,2,1.6,8000,0,0,0,0,0,0,0,0,1,1,0
17325,7029,1998,0,300000,0,2.5,4700,0,0,0,0,0,1,0,0,0,1,0
38075,13954,2002,0,130000,2,4.4,10000,1,0,0,0,0,0,0,0,0,1,0
16285,37560,2020,0,171000,2,2.0,30000,0,0,0,0,0,0,1,0,0,0,1
20785,14714,2003,0,367000,2,3.0,10950,0,0,0,0,0,1,0,0,0,0,1
16909,19411,2019,1,121000,2,2.0,25500,0,0,0,0,0,0,0,1,0,0,1
20785,11731,1999,1,350000,2,4.4,6500,0,0,0,0,0,1,0,0,0,1,0
16346,8052,2001,0,354000,2,2.0,4350,0,0,0,0,0,1,0,0,0,1,0
38513,20419,2012,1,210000,2,2.9,25000,1,0,0,0,0,0,0,0,0,0,1
23203,18527,2011,0,195000,2,2.0,11000,1,0,0,0,0,0,0,0,0,1,0
16285,37734,2021,0,63000,2,2.0,34500,0,0,0,0,0,1,0,0,0,1,0
38075,13460,2003,0,570000,2,4.4,9000,1,0,0,0,0,0,0,0,0,1,0
21434,20407,2009,0,306000,2,3.0,17400,0,0,0,0,0,1,0,0,0,1,0
37509,67649,2021,0,51000,2,3.0,91000,1,0,0,0,0,0,0,0,0,0,1
17186,7632,1990,0,250000,0,2.5,1350,0,0,0,0,0,1,0,0,0,1,0
38422,37709,2020,0,177000,2,3.0,46500,0,0,0,1,0,0,0,0,0,0,1
38402,21211,2010,0,260000,2,3.0,18000,1,0,0,0,0,0,0,0,0,1,0
17186,7029,1998,0,572000,0,2.5,5500,0,0,0,0,0,1,0,0,0,0,1
20059,20407,2013,1,205200,2,3.0,24700,0,0,0,0,0,1,0,0,0,0,1
22929,34027,2023,0,9000,1,2.0,42900,1,0,0,0,0,0,0,0,0,1,0
16285,5587,1996,0,380000,0,2.0,3400,0,0,0,0,0,1,0,0,0,1,0
17330,20439,2013,1,260000,2,3.0,25900,0,0,0,0,0,1,0,0,0,0,1
16285,37734,2021,0,40000,2,2.0,41500,0,0,0,0,0,1,0,0,0,1,0
16826,5904,2000,0,381000,0,1.9,3009,0,0,0,0,0,0,0,1,0,1,0
39384,68324,2020,0,97000,2,3.0,72500,1,0,0,0,0,0,0,0,0,0,1
17325,6977,2001,1,277000,2,2.9,10000,0,0,0,0,0,1,0,0,0,0,1
20059,20400,2012,1,318000,2,3.0,28800,0,0,0,0,0,1,0,0,0,0,1
17186,6977,1998,0,280943,2,2.8,5300,0,0,0,0,0,0,1,0,0,1,0
16826,7715,2004,1,378000,2,2.0,7000,0,0,0,0,0,0,1,0,0,0,1
16285,7763,1999,0,300355,0,1.9,4200,0,0,0,0,0,1,0,0,0,1,0
17325,39400,2018,0,175000,2,3.0,39000,0,0,0,0,0,1,0,0,0,0,1
39000,50495,2021,0,80000,2,2.0,47000,0,0,1,0,0,0,0,0,0,1,0
23203,23018,2021,1,18500,2,2.0,33400,1,0,0,0,0,0,0,0,0,1,0
17325,20231,2010,0,236000,2,2.0,22490,0,0,0,0,0,1,0,0,0,0,1
16826,5641,1992,0,358000,0,1.8,2300,0,0,0,0,0,1,0,0,0,1,0
17329,20990,2009,0,198000,2,3.0,17000,0,0,0,1,0,0,0,0,0,1,0
17325,39400,2017,0,306000,2,2.0,24444,0,0,0,0,0,1,0,0,0,0,1
37509,69316,2020,0,140500,2,3.0,69350,1,0,0,0,0,0,0,0,0,0,1
17325,7029,1996,0,550000,0,2.0,3700,0,0,0,0,0,1,0,0,0,1,0
17325,38454,2021,1,119900,2,2.0,46500,0,0,0,0,0,1,0,0,0,1,0
20586,16373,2006,1,261000,2,4.8,7000,0,0,0,0,0,1,0,0,0,1,0
17325,12695,2006,0,380000,2,2.5,12500,0,0,0,0,0,1,0,0,0,1,0
21434,14565,2003,0,416000,2,3.0,10400,0,0,0,0,0,1,0,0,0,0,1
17330,38454,2017,0,130348,2,3.0,36370,0,0,0,0,0,1,0,0,0,1,0
37232,67301,2023,1,19000,2,3.0,119000,1,0,0,0,0,0,0,0,0,0,1
16819,20264,2016,1,111000,2,3.0,30000,0,0,0,0,0,1,0,0,0,1,0
16909,14927,2005,0,300000,2,2.0,5950,0,0,0,0,0,0,0,0,1,1,0
17186,39012,2019,0,130000,2,2.0,30500,0,0,0,0,0,1,0,0,0,1,0
17325,7363,1992,0,533250,0,2.5,4100,0,0,0,0,0,0,1,0,0,0,1
16826,5904,1994,0,317000,0,2.8,4500,0,0,0,0,0,1,0,0,0,1,0
17329,6977,2002,1,350000,0,2.9,7150,0,0,0,0,0,1,0,0,0,0,1
17186,39012,2018,0,192800,2,2.0,27500,0,0,0,0,0,0,1,0,0,0,1
16819,5728,1996,0,384000,0,2.0,2900,0,0,0,0,0,0,0,1,0,1,0
17325,6977,2002,1,490998,2,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
17325,7029,1997,0,460000,0,2.5,4000,0,0,0,0,0,1,0,0,0,0,1
38953,20702,2010,0,260000,2,3.0,22800,1,0,0,0,0,0,0,0,0,0,1
17330,12906,2004,0,394391,0,2.5,10400,0,0,0,0,0,1,0,0,0,1,0
35810,41451,2021,1,18000,2,3.0,62950,1,0,0,0,0,0,0,0,0,1,0
17329,6926,2001,1,289879,2,2.5,8800,0,0,0,0,0,1,0,0,0,1,0
21047,26858,2021,0,138200,1,1.5,26700,0,0,0,0,0,1,0,0,0,1,0
21047,26486,2021,0,149000,1,1.5,25000,0,0,0,0,0,1,0,0,0,1,0
16826,37560,2019,0,134000,2,2.0,33000,0,0,0,0,0,1,0,0,0,1,0
38494,20419,2008,0,266000,2,3.0,15950,1,0,0,0,0,0,0,0,0,1,0
16567,20477,2012,0,260000,2,2.0,17100,0,0,0,0,0,1,0,0,0,0,1
21434,41297,2017,0,198500,2,3.0,52000,0,0,0,0,0,1,0,0,0,0,1
16826,13014,2009,1,340000,2,2.0,12200,0,0,0,0,0,1,0,0,0,0,1
20785,35160,2019,1,112000,2,3.0,70500,0,0,0,0,0,1,0,0,0,0,1
16826,36987,2020,0,53000,2,3.0,54500,0,0,0,0,0,1,0,0,0,1,0
17186,7010,1998,0,479000,0,2.5,4444,0,0,0,0,0,1,0,0,0,1,0
25060,25257,2019,0,135588,1,1.5,19999,1,0,0,0,0,0,0,0,0,1,0
17186,6980,2002,1,396000,2,2.5,9500,0,0,0,0,0,1,0,0,0,0,1
16567,13026,2005,0,100000,2,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
16567,37734,2020,0,142000,2,2.0,34600,0,0,0,0,0,1,0,0,0,1,0
16909,22793,2019,0,99000,1,1.5,23000,0,0,0,0,0,0,0,0,1,1,0
16819,19986,2014,0,294831,2,2.0,16900,0,0,0,0,0,0,1,0,0,0,1
20059,11811,1998,0,492000,2,2.8,4200,0,0,0,0,0,1,0,0,0,1,0
21434,14521,2002,0,290000,2,4.4,10000,0,0,0,0,0,1,0,0,0,1,0
17329,20642,2014,1,150300,2,2.0,18500,0,0,0,0,0,1,0,0,0,1,0
21047,26283,2020,0,45000,2,2.0,36900,0,0,0,0,0,1,0,0,0,1,0
17330,6977,2001,1,430000,2,2.5,6500,0,0,0,0,0,0,1,0,0,0,1
17325,39012,2020,1,134000,2,2.0,39900,0,0,0,0,0,0,1,0,0,0,1
17329,38623,2020,0,180000,2,2.0,38900,0,0,0,0,0,1,0,0,0,0,1
17330,7692,1990,0,350000,0,2.0,2700,0,0,0,0,0,1,0,0,0,1,0
16826,8051,2003,1,499999,0,2.0,4500,0,0,0,0,0,0,1,0,0,0,1
16826,8052,2003,1,320000,2,3.0,7100,0,0,0,0,0,0,1,0,0,0,1
35029,41817,2022,1,84000,2,2.0,42999,1,0,0,0,0,0,0,0,0,1,0
38075,32823,2015,0,206000,2,3.0,32800,1,0,0,0,0,0,0,0,0,0,1
17325,7029,2000,1,420000,2,2.5,7900,0,0,0,0,0,1,0,0,0,0,1
35867,20580,2017,1,235000,2,2.0,19500,1,0,0,0,0,0,0,0,0,0,1
21047,18394,2019,1,190000,1,1.5,16600,0,0,0,0,1,0,0,0,0,0,1
39171,50495,2022,0,16000,2,2.0,54000,0,0,0,1,0,0,0,0,0,1,0
16819,37734,2020,0,60000,2,2.0,45500,0,0,0,0,0,1,0,0,0,0,1
38075,67957,2024,1,7000,2,3.0,71000,1,0,0,0,0,0,0,0,0,1,0
48787,47504,2021,1,107000,2,3.0,58900,1,0,0,0,0,0,0,0,0,0,1
23948,23555,2019,1,177000,1,1.5,18500,1,0,0,0,0,0,0,0,0,0,1
23796,23397,2019,1,148000,1,1.5,19450,1,0,0,0,0,0,0,0,0,0,1
16819,7715,2002,0,357000,0,2.0,5100,0,0,0,0,0,0,0,1,0,0,1
17329,7010,2001,1,385890,2,2.5,7500,0,0,0,0,0,1,0,0,0,1,0
17329,20990,2013,1,227000,2,3.0,24200,0,0,0,1,0,0,0,0,0,0,1
16346,37620,2019,0,188000,2,2.0,30800,0,0,0,0,0,0,1,0,0,0,1
16285,20264,2017,1,236000,2,2.0,19000,0,0,0,0,0,0,1,0,0,0,1
25060,25257,2021,0,170000,2,1.5,25990,1,0,0,0,0,0,0,0,0,0,1
17186,38454,2020,0,51500,2,3.0,49000,0,0,0,0,0,1,0,0,0,1,0
16819,7807,2004,1,290000,0,2.0,4000,0,0,0,0,0,1,0,0,0,1,0
16819,8051,2002,1,400000,2,2.2,5500,0,0,0,0,0,1,0,0,0,1,0
39340,26377,2015,0,144000,2,2.0,19900,0,0,1,0,0,0,0,0,0,1,0
38402,20969,2008,0,155000,2,4.4,18800,1,0,0,0,0,0,0,0,0,1,0
17329,38454,2019,0,67000,2,2.0,44000,0,0,0,0,0,1,0,0,0,1,0
39056,37709,2019,0,104000,2,2.0,38000,0,0,0,1,0,0,0,0,0,0,1
39384,68324,2020,0,99987,2,3.0,80850,1,0,0,0,0,0,0,0,0,0,1
38513,20702,2009,0,320000,2,3.0,19300,1,0,0,0,0,0,0,0,0,0,1
17186,20642,2011,0,270000,2,3.0,18400,0,0,0,0,0,1,0,0,0,0,1
37659,69316,2021,0,49400,2,3.0,67000,1,0,0,0,0,0,0,0,0,1,0
17186,7029,1998,0,480000,2,2.5,5300,0,0,0,0,0,1,0,0,0,1,0
17325,7029,2000,1,309000,2,2.9,7200,0,0,0,0,0,1,0,0,0,0,1
17330,6977,2001,1,349900,0,2.5,5800,0,0,0,0,0,1,0,0,0,1,0
20586,20400,2008,0,270000,2,3.0,16500,0,0,0,0,0,1,0,0,0,1,0
17325,12777,2004,0,400000,2,2.5,13700,0,0,0,0,0,1,0,0,0,0,1
39340,49797,2021,0,11000,2,2.0,49900,0,1,0,0,0,0,0,0,0,1,0
17330,39524,2019,0,98000,2,2.0,38000,0,0,0,0,0,1,0,0,0,1,0
20696,16373,2007,1,415000,2,3.0,13800,0,0,0,0,0,1,0,0,0,0,1
17186,20643,2015,1,258650,2,2.0,21950,0,0,0,0,0,1,0,0,0,1,0
37509,69316,2021,0,43000,2,3.0,84000,1,0,0,0,0,0,0,0,0,0,1
16567,20264,2017,1,243500,0,2.0,17900,0,0,0,0,0,0,1,0,0,0,1
17186,38623,2020,1,164700,2,2.0,36900,0,0,0,0,0,0,1,0,0,0,1
17186,12695,2004,0,222222,2,3.0,14000,0,0,0,0,0,1,0,0,0,0,1
39000,48648,2023,0,1600,2,2.0,79000,0,1,0,0,0,0,0,0,0,1,0
16285,8051,1999,0,432000,0,1.9,3000,0,0,0,0,0,1,0,0,0,1,0
17186,12777,2003,0,380000,2,3.0,11000,0,0,0,0,0,1,0,0,0,0,1
39340,49797,2021,0,55900,2,2.0,48900,0,1,0,0,0,0,0,0,0,1,0
16285,7807,2004,1,296000,0,2.0,9000,0,0,1,0,0,0,0,0,0,0,1
16346,20264,2013,0,246000,2,1.6,13400,0,0,0,0,0,1,0,0,0,1,0
23203,18296,2010,0,240000,2,2.0,13770,1,0,0,0,0,0,0,0,0,0,1
35810,21226,2016,1,173200,2,2.0,27700,1,0,0,0,0,0,0,0,0,0,1
17325,7029,2001,1,484000,2,2.9,7850,0,0,0,0,0,0,1,0,0,0,1
17330,12786,2007,1,460000,0,2.0,10999,0,0,0,0,0,0,1,0,0,0,1
17164,14777,2005,0,240499,0,2.0,7500,0,0,0,0,0,0,0,0,1,1,0
16285,8052,2001,0,312000,0,2.0,6400,0,0,0,0,0,0,1,0,0,0,1
16346,7715,2002,1,496000,0,2.0,5900,0,0,0,0,0,1,0,0,0,0,1
21265,26858,2020,0,159000,1,1.5,25850,0,0,0,0,0,1,0,0,0,1,0
17325,12695,2006,0,304000,0,2.5,9800,0,0,0,0,0,0,1,0,0,0,1
20785,12145,2001,1,362000,2,4.4,3700,0,0,0,0,0,1,0,0,0,1,0
16826,5587,1996,0,353000,2,2.0,2800,0,0,0,0,0,1,0,0,0,1,0
20785,14714,2004,0,388000,2,3.0,9000,0,0,0,0,0,1,0,0,0,0,1
35810,21226,2012,0,54200,2,2.0,19800,1,0,0,0,0,0,0,0,0,1,0
18073,22664,2021,0,63500,1,1.5,26500,0,0,0,0,0,0,0,0,1,1,0
25471,24863,2018,0,74000,2,2.0,34000,1,0,0,0,0,0,0,0,0,1,0
23796,34027,2023,0,42300,1,2.0,42000,1,0,0,0,0,0,0,0,0,1,0
35386,40963,2019,0,137011,2,2.0,40950,1,0,0,0,0,0,0,0,0,0,1
17325,6926,2000,1,440000,0,2.9,5500,0,0,0,0,0,1,0,0,0,0,1
17325,6977,2000,1,385042,0,2.0,6850,0,0,0,0,0,0,1,0,0,0,1
17186,12886,2006,0,320000,2,2.5,11700,0,0,0,0,0,1,0,0,0,0,1
16819,19970,2014,0,211000,0,2.0,15500,0,0,0,0,0,0,1,0,0,0,1
17186,12886,2007,1,345000,2,3.0,13800,0,0,0,0,0,0,1,0,0,0,1
17329,6926,1999,0,510000,0,2.5,4250,0,0,0,0,0,1,0,0,0,0,1
20785,20377,2009,0,344500,2,3.0,18400,0,0,0,0,0,1,0,0,0,0,1
37685,69142,2019,0,124000,2,3.0,57900,1,0,0,0,0,0,0,0,0,0,1
38075,13587,2003,0,400000,2,2.9,6800,1,0,0,0,0,0,0,0,0,0,1
21047,26858,2021,0,88000,2,2.0,28100,0,0,0,0,0,1,0,0,0,1,0
16346,12982,2010,1,223654,2,2.0,10600,0,0,0,0,0,1,0,0,0,1,0
39340,49320,2021,0,21000,2,2.0,52800,0,1,0,0,0,0,0,0,0,1,0
17329,39524,2023,1,36000,2,2.0,54500,0,0,0,0,0,1,0,0,0,1,0
16346,8051,2001,0,504000,0,2.0,3650,0,0,0,0,0,0,1,0,0,0,1
37509,13954,2003,0,492185,0,3.0,10500,1,0,0,0,0,0,0,0,0,0,1
25060,24863,2020,0,69000,2,2.0,29500,1,0,0,0,0,0,0,0,0,1,0
35867,41817,2020,0,136659,2,2.0,50000,1,0,0,0,0,0,0,0,0,0,1
17325,12886,2008,1,308585,2,2.5,10800,0,0,0,0,0,1,0,0,0,1,0
17325,12695,2009,1,282700,2,2.0,10700,0,0,0,0,0,1,0,0,0,1,0
16819,5642,1997,0,280000,0,1.8,3700,0,0,0,0,0,0,0,1,0,1,0
39000,26377,2018,1,102000,2,2.0,25500,0,0,0,1,0,0,0,0,0,1,0
20785,12145,1998,0,300000,2,2.9,6999,0,0,0,0,0,1,0,0,0,0,1
20059,40113,2018,0,173000,2,3.0,38500,0,0,0,0,0,1,0,0,0,1,0
39425,26377,2018,1,226000,0,2.0,19800,0,0,0,1,0,0,0,0,0,0,1
17186,6926,1998,0,500000,0,2.5,6100,0,0,0,0,0,1,0,0,0,0,1
17330,7010,2001,1,442000,2,2.5,5000,0,0,0,0,0,1,0,0,0,0,1
20586,20407,2013,1,203000,2,3.0,24800,0,0,0,0,0,1,0,0,0,0,1
20059,20600,2013,1,215000,2,4.4,23000,0,0,0,0,0,1,0,0,0,1,0
17329,7692,1990,0,209000,0,2.0,3000,0,0,0,0,0,1,0,0,0,1,0
39425,49797,2023,0,71000,2,2.0,59950,0,0,0,1,0,0,0,0,0,0,1
17330,38454,2018,0,255000,2,2.0,24000,0,0,0,0,0,0,1,0,0,0,1
37685,69316,2023,1,40000,2,3.0,110000,1,0,0,0,0,0,0,0,0,0,1
17186,12786,2007,0,344800,0,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
16819,19970,2017,1,98000,2,2.0,24000,0,0,0,0,0,1,0,0,0,1,0
38075,13587,2003,0,300000,2,3.0,9000,1,0,0,0,0,0,0,0,0,1,0
35386,40963,2021,0,44000,2,2.0,31700,1,0,0,0,0,0,0,0,0,1,0
17325,7632,1991,0,450000,0,2.0,2000,0,0,0,0,0,1,0,0,0,1,0
21047,18428,2015,0,290000,0,1.5,13300,0,0,0,0,1,0,0,0,0,0,1
16309,22383,2020,0,230000,0,1.5,15200,0,0,0,0,0,0,0,0,1,0,1
20586,20600,2015,1,181870,2,4.4,25100,0,0,0,0,0,1,0,0,0,1,0
17325,12786,2008,1,345000,2,2.0,12500,0,0,0,0,0,1,0,0,0,0,1
20696,15178,2007,1,300000,2,3.0,12000,0,0,0,0,0,1,0,0,0,1,0
17329,6926,2002,1,340000,0,2.5,6500,0,0,0,0,0,1,0,0,0,1,0
17329,6926,2003,1,375000,0,2.9,11000,0,0,0,0,0,0,1,0,0,0,1
17325,12886,2008,1,290000,2,3.0,13000,0,0,0,0,0,1,0,0,0,1,0
17330,20257,2011,0,317000,2,3.0,22000,0,0,0,1,0,0,0,0,0,0,1
16826,8052,1999,0,280825,2,1.9,5500,0,0,0,0,0,1,0,0,0,1,0
17330,6980,1998,0,390000,0,2.0,7000,0,0,0,0,0,1,0,0,0,1,0
16819,5904,1997,0,475000,0,2.5,2950,0,0,0,0,0,1,0,0,0,1,0
17325,38454,2022,1,8000,2,2.0,47500,0,0,0,0,0,1,0,0,0,0,1
16567,37560,2021,0,93000,2,2.0,37000,0,0,0,0,0,1,0,0,0,1,0
17329,12906,2006,0,378000,2,3.0,13250,0,0,0,0,0,1,0,0,0,0,1
17186,20040,2013,1,320000,2,3.0,22850,0,0,0,1,0,0,0,0,0,0,1
39340,26083,2019,1,115000,2,1.5,19700,0,0,0,1,0,0,0,0,0,1,0
17325,7029,1997,0,398000,2,2.5,3200,0,0,0,0,0,1,0,0,0,1,0
78152,75328,2020,0,123500,2,3.0,68800,1,0,0,0,0,0,0,0,0,1,0
23452,23018,2021,1,106000,1,1.5,21650,1,0,0,0,0,0,0,0,0,0,1
38494,34084,2015,0,121000,2,4.4,46900,1,0,0,0,0,0,0,0,0,1,0
17330,6977,1996,0,200000,0,2.0,4800,0,0,0,0,0,1,0,0,0,1,0
16567,12982,2007,0,373019,0,2.0,8950,0,0,0,0,0,0,1,0,0,0,1
17325,39400,2020,1,105680,2,2.0,40700,0,0,0,0,0,0,1,0,0,0,1
17325,12906,2004,0,380000,2,2.5,10500,0,0,0,0,0,1,0,0,0,0,1
21434,40113,2016,0,159000,2,3.0,32900,0,0,0,0,0,1,0,0,0,1,0
21583,26486,2020,0,117000,1,1.5,24900,0,0,0,0,0,1,0,0,0,1,0
17330,6980,1998,0,360000,0,2.5,4200,0,0,0,0,0,1,0,0,0,1,0
20696,14565,2002,0,400000,2,4.4,3550,0,0,0,0,0,1,0,0,0,1,0
17186,12886,2004,0,497000,2,2.5,10800,0,0,0,0,0,0,1,0,0,0,1
17186,20990,2010,0,355000,2,3.0,13700,0,0,0,1,0,0,0,0,0,1,0
23796,18296,2011,0,246676,2,2.0,10500,1,0,0,0,0,0,0,0,0,1,0
39311,37709,2018,0,206000,2,3.0,38600,0,0,0,1,0,0,0,0,0,0,1
37232,67957,2019,0,111000,2,3.0,54500,1,0,0,0,0,0,0,0,0,1,0
18073,20079,2011,0,213000,0,1.6,12500,0,0,0,0,0,0,0,0,1,1,0
18073,14777,2011,1,188000,2,1.6,8800,0,0,0,0,0,0,0,0,1,1,0
21583,18394,2021,1,161000,0,1.5,16400,0,0,0,0,1,0,0,0,0,0,1
17325,6977,1999,0,403000,0,2.0,3200,0,0,0,0,0,1,0,0,0,1,0
17325,39524,2021,1,28000,2,2.0,39000,0,0,0,0,0,1,0,0,0,1,0
22929,23018,2019,1,63000,2,2.0,26500,1,0,0,0,0,0,0,0,0,1,0
21267,26486,2021,0,88088,1,1.5,23800,0,0,0,0,0,1,0,0,0,1,0
35810,41665,2019,0,137000,2,2.0,30000,1,0,0,0,0,0,0,0,0,1,0
16826,7715,1998,0,336819,0,1.9,3500,0,0,0,0,0,1,0,0,0,1,0
37509,13954,2003,0,280000,2,3.0,7850,1,0,0,0,0,0,0,0,0,1,0
37685,19093,2007,0,337961,2,3.0,14550,1,0,0,0,0,0,0,0,0,1,0
39384,20774,2011,0,305000,2,3.0,21900,1,0,0,0,0,0,0,0,0,0,1
37509,33139,2018,0,199000,2,3.0,38999,1,0,0,0,0,0,0,0,0,0,1
38402,34321,2015,0,243000,2,3.0,36900,1,0,0,0,0,0,0,0,0,0,1
17329,20257,2010,0,293000,2,3.0,19750,0,0,0,1,0,0,0,0,0,0,1
20785,20589,2008,0,219000,2,4.4,13950,0,0,0,0,0,1,0,0,0,1,0
17325,6926,2000,1,580000,0,3.0,5900,0,0,0,0,0,1,0,0,0,1,0
16285,5728,1992,0,300000,0,1.6,1900,0,0,0,0,0,1,0,0,0,1,0
35810,41451,2020,0,138000,2,2.0,48500,1,0,0,0,0,0,0,0,0,0,1
20059,21048,2012,1,196000,2,3.0,22500,0,0,0,0,0,1,0,0,0,1,0
22929,23400,2019,1,94000,2,2.0,28000,1,0,0,0,0,0,0,0,0,1,0
37659,67301,2019,0,72000,2,3.0,69900,1,0,0,0,0,0,0,0,0,0,1
17186,20040,2012,0,262000,2,3.0,22999,0,0,0,1,0,0,0,0,0,0,1
16826,37620,2022,1,13900,2,2.0,47500,0,0,0,0,0,1,0,0,0,1,0
16567,7763,2002,0,340000,0,2.5,10000,0,0,1,0,0,0,0,0,0,1,0
16826,19963,2012,0,287000,2,2.0,16200,0,0,0,0,0,1,0,0,0,1,0
39384,20969,2009,0,230000,2,3.0,18200,1,0,0,0,0,0,0,0,0,1,0
17325,7029,1998,0,400000,2,2.5,5500,0,0,0,0,0,1,0,0,0,0,1
38494,21211,2011,0,305000,2,3.0,22700,1,0,0,0,0,0,0,0,0,0,1
16567,5642,1994,0,400769,0,1.6,2600,0,0,0,0,0,1,0,0,0,1,0
37659,13954,2006,1,325000,2,3.0,16200,1,0,0,0,0,0,0,0,0,0,1
38513,69549,2023,1,31500,2,3.0,128000,1,0,0,0,0,0,0,0,0,0,1
17325,6980,2004,1,300000,2,2.5,4800,0,0,0,0,0,0,1,0,0,0,1
36484,42065,2018,0,205000,2,2.0,33100,1,0,0,0,0,0,0,0,0,0,1
36484,40963,2018,0,200000,2,2.0,30499,1,0,0,0,0,0,0,0,0,0,1
37509,69142,2023,1,53000,2,3.0,85900,1,0,0,0,0,0,0,0,0,1,0
16826,5904,1995,0,500000,0,2.5,1900,0,0,0,0,0,0,1,0,0,0,1
17329,6977,2001,1,493000,2,2.5,5500,0,0,0,0,0,1,0,0,0,0,1
16346,8052,2001,0,416931,0,3.0,5650,0,0,0,0,0,1,0,0,0,1,0
17329,6980,2001,1,487000,2,2.9,8300,0,0,0,0,0,1,0,0,0,0,1
16819,8051,2003,1,233000,0,2.0,6000,0,0,0,0,0,1,0,0,0,1,0
17330,39400,2018,0,173000,2,2.0,29500,0,0,0,0,0,1,0,0,0,1,0
35386,41451,2020,0,206000,2,2.0,39900,1,0,0,0,0,0,0,0,0,0,1
17325,12777,2008,1,314000,2,2.0,12500,0,0,0,0,0,1,0,0,0,0,1
37659,69142,2023,1,50000,2,3.0,85600,1,0,0,0,0,0,0,0,0,1,0
38075,13717,2004,1,412000,2,3.0,12500,1,0,0,0,0,0,0,0,0,0,1
16826,13026,2005,0,328000,0,2.0,8000,0,0,0,0,0,1,0,0,0,1,0
17186,12777,2004,0,302905,0,2.5,11950,0,0,0,0,0,1,0,0,0,0,1
39384,21211,2010,0,305318,2,3.0,21450,1,0,0,0,0,0,0,0,0,0,1
16826,12914,2011,1,303045,2,2.0,12050,0,0,0,0,0,0,1,0,0,0,1
17325,6977,2003,1,500000,0,2.5,7000,0,0,0,0,0,0,1,0,0,0,1
21434,12145,1996,0,442000,2,2.8,4500,0,0,0,0,0,1,0,0,0,1,0
37509,18774,2008,0,240400,2,3.0,17500,1,0,0,0,0,0,0,0,0,1,0
20586,20407,2012,1,284000,2,3.0,20600,0,0,0,0,0,1,0,0,0,0,1
35386,42065,2021,0,59250,2,2.0,40500,1,0,0,0,0,0,0,0,0,1,0
20586,14565,2002,0,370000,2,4.4,7000,0,0,0,0,0,1,0,0,0,1,0
16285,20477,2013,0,276000,2,2.0,17000,0,0,0,0,0,0,1,0,0,0,1
48543,51324,2019,0,10754,2,4.4,85000,0,0,1,0,0,0,0,0,0,1,0
21583,19292,2021,1,153000,2,1.5,17800,0,0,0,0,1,0,0,0,0,0,1
17330,39012,2019,0,88000,2,3.0,36900,0,0,0,0,0,0,1,0,0,0,1
21047,18511,2016,0,204000,0,1.5,12600,0,0,0,0,1,0,0,0,0,0,1
17325,12786,2008,1,347860,0,2.0,9500,0,0,0,0,0,1,0,0,0,0,1
48760,45358,2024,1,23000,2,2.0,80950,1,0,0,0,0,0,0,0,0,0,1
23948,23018,2019,0,158000,1,1.5,19150,1,0,0,0,0,0,0,0,0,0,1
16567,13026,2005,0,450000,2,2.0,10000,0,0,0,0,0,0,1,0,0,0,1
