Серия,Поколение,Год,Рестайлинг,Пробег,Коробка,Объем,Цена,Кузов_внедорожник 5 дв.,Кузов_кабриолет,Кузов_купе,Кузов_лифтбек,Кузов_минивэн,Кузов_седан,Кузов_универсал,Кузов_хэтчбек 3 дв.,Кузов_хэтчбек 5 дв.,Топливо_бензин,Топливо_дизель
35108,41456,2022,1,37949,2,2.0,48800,1,0,0,0,0,0,0,0,0,1,0
38076,32842,2015,0,320000,2,3.0,34000,1,0,0,0,0,0,0,0,0,0,1
16519,37504,2021,0,77000,2,2.0,38200,0,0,0,0,0,1,0,0,0,1,0
17574,7000,1996,0,300000,0,2.5,5000,0,0,0,0,0,1,0,0,0,1,0
17322,6988,2002,1,456455,2,3.0,6500,0,0,0,0,0,1,0,0,0,1,0
17161,36993,2021,0,110001,2,2.0,32900,0,0,0,0,0,1,0,0,0,1,0
21278,18389,2016,0,243000,2,1.5,15300,0,0,0,0,1,0,0,0,0,0,1
22010,18615,2020,1,115000,1,1.5,17700,0,0,0,0,1,0,0,0,0,0,1
17403,6918,2000,0,490485,0,2.5,7400,0,0,0,0,0,0,1,0,0,0,1
17574,6918,2000,1,525000,0,2.9,6950,0,0,0,0,0,1,0,0,0,0,1
17574,7000,2000,1,455000,2,2.5,6300,0,0,0,0,0,0,1,0,0,0,1
17140,22517,2021,0,170000,1,1.5,17498,0,0,0,0,0,0,0,0,1,0,1
17403,7050,1995,0,380000,0,2.5,2300,0,0,0,0,0,0,1,0,0,0,1
17681,22403,2021,0,171000,1,1.5,18998,0,0,0,0,0,0,0,0,1,0,1
17574,6987,2000,1,398500,2,2.5,5790,0,0,0,0,0,1,0,0,0,1,0
17225,7000,1997,0,386000,0,2.0,5000,0,0,0,0,0,1,0,0,0,1,0
17108,14642,2010,1,164000,2,1.6,8000,0,0,0,0,0,0,0,0,1,1,0
17574,6987,1998,0,300000,0,2.5,4700,0,0,0,0,0,1,0,0,0,1,0
37344,13512,2002,0,130000,2,4.4,10000,1,0,0,0,0,0,0,0,0,1,0
17161,37773,2020,0,171000,2,2.0,30000,0,0,0,0,0,0,1,0,0,0,1
20542,14222,2003,0,367000,2,3.0,10950,0,0,0,0,0,1,0,0,0,0,1
16497,18999,2019,1,121000,2,2.0,25500,0,0,0,0,0,0,0,1,0,0,1
20269,11759,1999,1,350000,2,4.4,6500,0,0,0,0,0,1,0,0,0,1,0
16552,7815,2001,0,354000,2,2.0,4350,0,0,0,0,0,1,0,0,0,1,0
38714,20606,2012,1,210000,2,2.9,25000,1,0,0,0,0,0,0,0,0,0,1
23377,18976,2011,0,195000,2,2.0,11000,1,0,0,0,0,0,0,0,0,1,0
16748,36929,2021,0,63000,2,2.0,34500,0,0,0,0,0,1,0,0,0,1,0
37344,13512,2003,0,570000,2,4.4,9000,1,0,0,0,0,0,0,0,0,1,0
20492,20308,2009,0,306000,2,3.0,17400,0,0,0,0,0,1,0,0,0,1,0
37344,66846,2021,0,51000,2,3.0,91000,1,0,0,0,0,0,0,0,0,0,1
16968,7700,1990,0,250000,0,2.5,1350,0,0,0,0,0,1,0,0,0,1,0
38263,38337,2020,0,177000,2,3.0,46500,0,0,0,1,0,0,0,0,0,0,1
36551,20777,2010,0,260000,2,3.0,18000,1,0,0,0,0,0,0,0,0,1,0
17403,7029,1998,0,572000,0,2.5,5500,0,0,0,0,0,1,0,0,0,0,1
20542,20549,2013,1,205200,2,3.0,24700,0,0,0,0,0,1,0,0,0,0,1
23341,33546,2023,0,9000,1,2.0,42900,1,0,0,0,0,0,0,0,0,1,0
15881,5722,1996,0,380000,0,2.0,3400,0,0,0,0,0,1,0,0,0,1,0
17574,20517,2013,1,260000,2,3.0,25900,0,0,0,0,0,1,0,0,0,0,1
16552,37570,2021,0,40000,2,2.0,41500,0,0,0,0,0,1,0,0,0,1,0
17161,6023,2000,0,381000,0,1.9,3009,0,0,0,0,0,0,0,1,0,1,0
39427,70354,2020,0,97000,2,3.0,72500,1,0,0,0,0,0,0,0,0,0,1
16968,7029,2001,1,277000,2,2.9,10000,0,0,0,0,0,1,0,0,0,0,1
20492,20308,2012,1,318000,2,3.0,28800,0,0,0,0,0,1,0,0,0,0,1
16968,7000,1998,0,280943,2,2.8,5300,0,0,0,0,0,0,1,0,0,1,0
15881,7785,2004,1,378000,2,2.0,7000,0,0,0,0,0,0,1,0,0,0,1
16748,7815,1999,0,300355,0,1.9,4200,0,0,0,0,0,1,0,0,0,1,0
17225,39036,2018,0,175000,2,3.0,39000,0,0,0,0,0,1,0,0,0,0,1
39203,49615,2021,0,80000,2,2.0,47000,0,0,1,0,0,0,0,0,0,1,0
23872,23491,2021,1,18500,2,2.0,33400,1,0,0,0,0,0,0,0,0,1,0
17225,20256,2010,0,236000,2,2.0,22490,0,0,0,0,0,1,0,0,0,0,1
16552,5722,1992,0,358000,0,1.8,2300,0,0,0,0,0,1,0,0,0,1,0
17225,20390,2009,0,198000,2,3.0,17000,0,0,0,1,0,0,0,0,0,1,0
16968,38759,2017,0,306000,2,2.0,24444,0,0,0,0,0,1,0,0,0,0,1
38052,68405,2020,0,140500,2,3.0,69350,1,0,0,0,0,0,0,0,0,0,1
17574,6987,1996,0,550000,0,2.0,3700,0,0,0,0,0,1,0,0,0,1,0
17225,39036,2021,1,119900,2,2.0,46500,0,0,0,0,0,1,0,0,0,1,0
20492,16044,2006,1,261000,2,4.8,7000,0,0,0,0,0,1,0,0,0,1,0
17322,12669,2006,0,380000,2,2.5,12500,0,0,0,0,0,1,0,0,0,1,0
21066,14638,2003,0,416000,2,3.0,10400,0,0,0,0,0,1,0,0,0,0,1
17322,39564,2017,0,130348,2,3.0,36370,0,0,0,0,0,1,0,0,0,1,0
38076,66846,2023,1,19000,2,3.0,119000,1,0,0,0,0,0,0,0,0,0,1
16519,19607,2016,1,111000,2,3.0,30000,0,0,0,0,0,1,0,0,0,1,0
17256,14997,2005,0,300000,2,2.0,5950,0,0,0,0,0,0,0,0,1,1,0
17403,39564,2019,0,130000,2,2.0,30500,0,0,0,0,0,1,0,0,0,1,0
17403,8691,1992,0,533250,0,2.5,4100,0,0,0,0,0,0,1,0,0,0,1
16748,6023,1994,0,317000,0,2.8,4500,0,0,0,0,0,1,0,0,0,1,0
16968,7000,2002,1,350000,0,2.9,7150,0,0,0,0,0,1,0,0,0,0,1
17225,39008,2018,0,192800,2,2.0,27500,0,0,0,0,0,0,1,0,0,0,1
16748,5722,1996,0,384000,0,2.0,2900,0,0,0,0,0,0,0,1,0,1,0
17574,6988,2002,1,490998,2,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
17225,6918,1997,0,460000,0,2.5,4000,0,0,0,0,0,1,0,0,0,0,1
39427,21047,2010,0,260000,2,3.0,22800,1,0,0,0,0,0,0,0,0,0,1
17322,12870,2004,0,394391,0,2.5,10400,0,0,0,0,0,1,0,0,0,1,0
35692,41733,2021,1,18000,2,3.0,62950,1,0,0,0,0,0,0,0,0,1,0
17574,6987,2001,1,289879,2,2.5,8800,0,0,0,0,0,1,0,0,0,1,0
21278,26646,2021,0,138200,1,1.5,26700,0,0,0,0,0,1,0,0,0,1,0
22010,26747,2021,0,149000,1,1.5,25000,0,0,0,0,0,1,0,0,0,1,0
16748,37570,2019,0,134000,2,2.0,33000,0,0,0,0,0,1,0,0,0,1,0
39427,20928,2008,0,266000,2,3.0,15950,1,0,0,0,0,0,0,0,0,1,0
16552,20325,2012,0,260000,2,2.0,17100,0,0,0,0,0,1,0,0,0,0,1
21066,40080,2017,0,198500,2,3.0,52000,0,0,0,0,0,1,0,0,0,0,1
15881,12952,2009,1,340000,2,2.0,12200,0,0,0,0,0,1,0,0,0,0,1
20492,40289,2019,1,112000,2,3.0,70500,0,0,0,0,0,1,0,0,0,0,1
16552,37504,2020,0,53000,2,3.0,54500,0,0,0,0,0,1,0,0,0,1,0
16968,7029,1998,0,479000,0,2.5,4444,0,0,0,0,0,1,0,0,0,1,0
25180,25513,2019,0,135588,1,1.5,19999,1,0,0,0,0,0,0,0,0,1,0
17403,6918,2002,1,396000,2,2.5,9500,0,0,0,0,0,1,0,0,0,0,1
16748,13136,2005,0,100000,2,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
17161,37570,2020,0,142000,2,2.0,34600,0,0,0,0,0,1,0,0,0,1,0
17256,22384,2019,0,99000,1,1.5,23000,0,0,0,0,0,0,0,0,1,1,0
16519,20325,2014,0,294831,2,2.0,16900,0,0,0,0,0,0,1,0,0,0,1
20542,12107,1998,0,492000,2,2.8,4200,0,0,0,0,0,1,0,0,0,1,0
20492,14638,2002,0,290000,2,4.4,10000,0,0,0,0,0,1,0,0,0,1,0
17322,20410,2014,1,150300,2,2.0,18500,0,0,0,0,0,1,0,0,0,1,0
20704,26431,2020,0,45000,2,2.0,36900,0,0,0,0,0,1,0,0,0,1,0
17403,6988,2001,1,430000,2,2.5,6500,0,0,0,0,0,0,1,0,0,0,1
16968,39036,2020,1,134000,2,2.0,39900,0,0,0,0,0,0,1,0,0,0,1
17403,38737,2020,0,180000,2,2.0,38900,0,0,0,0,0,1,0,0,0,0,1
17322,8691,1990,0,350000,0,2.0,2700,0,0,0,0,0,1,0,0,0,1,0
17161,7932,2003,1,499999,0,2.0,4500,0,0,0,0,0,0,1,0,0,0,1
16748,7785,2003,1,320000,2,3.0,7100,0,0,0,0,0,0,1,0,0,0,1
35736,41902,2022,1,84000,2,2.0,42999,1,0,0,0,0,0,0,0,0,1,0
38076,32481,2015,0,206000,2,3.0,32800,1,0,0,0,0,0,0,0,0,0,1
17225,6988,2000,1,420000,2,2.5,7900,0,0,0,0,0,1,0,0,0,0,1
35692,20402,2017,1,235000,2,2.0,19500,1,0,0,0,0,0,0,0,0,0,1
21278,18351,2019,1,190000,1,1.5,16600,0,0,0,0,1,0,0,0,0,0,1
39203,49615,2022,0,16000,2,2.0,54000,0,0,0,1,0,0,0,0,0,1,0
15881,36929,2020,0,60000,2,2.0,45500,0,0,0,0,0,1,0,0,0,0,1
38052,67133,2024,1,7000,2,3.0,71000,1,0,0,0,0,0,0,0,0,1,0
47838,47917,2021,1,107000,2,3.0,58900,1,0,0,0,0,0,0,0,0,0,1
23872,23246,2019,1,177000,1,1.5,18500,1,0,0,0,0,0,0,0,0,0,1
23377,23513,2019,1,148000,1,1.5,19450,1,0,0,0,0,0,0,0,0,0,1
16552,7859,2002,0,357000,0,2.0,5100,0,0,0,0,0,0,0,1,0,0,1
16968,7029,2001,1,385890,2,2.5,7500,0,0,0,0,0,1,0,0,0,1,0
17225,20390,2013,1,227000,2,3.0,24200,0,0,0,1,0,0,0,0,0,0,1
16748,36993,2019,0,188000,2,2.0,30800,0,0,0,0,0,0,1,0,0,0,1
16552,20304,2017,1,236000,2,2.0,19000,0,0,0,0,0,0,1,0,0,0,1
25547,24978,2021,0,170000,2,1.5,25990,1,0,0,0,0,0,0,0,0,0,1
17574,39008,2020,0,51500,2,3.0,49000,0,0,0,0,0,1,0,0,0,1,0
16519,7785,2004,1,290000,0,2.0,4000,0,0,0,0,0,1,0,0,0,1,0
16748,7973,2002,1,400000,2,2.2,5500,0,0,0,0,0,1,0,0,0,1,0
38814,26200,2015,0,144000,2,2.0,19900,0,0,1,0,0,0,0,0,0,1,0
39427,20734,2008,0,155000,2,4.4,18800,1,0,0,0,0,0,0,0,0,1,0
17403,39564,2019,0,67000,2,2.0,44000,0,0,0,0,0,1,0,0,0,1,0
39221,38337,2019,0,104000,2,2.0,38000,0,0,0,1,0,0,0,0,0,0,1
39427,70893,2020,0,99987,2,3.0,80850,1,0,0,0,0,0,0,0,0,0,1
36551,21047,2009,0,320000,2,3.0,19300,1,0,0,0,0,0,0,0,0,0,1
17322,20256,2011,0,270000,2,3.0,18400,0,0,0,0,0,1,0,0,0,0,1
38052,66846,2021,0,49400,2,3.0,67000,1,0,0,0,0,0,0,0,0,1,0
16968,7000,1998,0,480000,2,2.5,5300,0,0,0,0,0,1,0,0,0,1,0
17574,6988,2000,1,309000,2,2.9,7200,0,0,0,0,0,1,0,0,0,0,1
17574,6918,2001,1,349900,0,2.5,5800,0,0,0,0,0,1,0,0,0,1,0
20269,20308,2008,0,270000,2,3.0,16500,0,0,0,0,0,1,0,0,0,1,0
17574,12921,2004,0,400000,2,2.5,13700,0,0,0,0,0,1,0,0,0,0,1
38991,49851,2021,0,11000,2,2.0,49900,0,1,0,0,0,0,0,0,0,1,0
17574,38737,2019,0,98000,2,2.0,38000,0,0,0,0,0,1,0,0,0,1,0
21124,15889,2007,1,415000,2,3.0,13800,0,0,0,0,0,1,0,0,0,0,1
17225,20256,2015,1,258650,2,2.0,21950,0,0,0,0,0,1,0,0,0,1,0
37344,69427,2021,0,43000,2,3.0,84000,1,0,0,0,0,0,0,0,0,0,1
16748,20325,2017,1,243500,0,2.0,17900,0,0,0,0,0,0,1,0,0,0,1
16968,38737,2020,1,164700,2,2.0,36900,0,0,0,0,0,0,1,0,0,0,1
17403,12921,2004,0,222222,2,3.0,14000,0,0,0,0,0,1,0,0,0,0,1
39203,49851,2023,0,1600,2,2.0,79000,0,1,0,0,0,0,0,0,0,1,0
16552,7973,1999,0,432000,0,1.9,3000,0,0,0,0,0,1,0,0,0,1,0
17574,12921,2003,0,380000,2,3.0,11000,0,0,0,0,0,1,0,0,0,0,1
39203,49491,2021,0,55900,2,2.0,48900,0,1,0,0,0,0,0,0,0,1,0
16552,7785,2004,1,296000,0,2.0,9000,0,0,1,0,0,0,0,0,0,0,1
15881,20304,2013,0,246000,2,1.6,13400,0,0,0,0,0,1,0,0,0,1,0
23377,18474,2010,0,240000,2,2.0,13770,1,0,0,0,0,0,0,0,0,0,1
35530,20402,2016,1,173200,2,2.0,27700,1,0,0,0,0,0,0,0,0,0,1
17225,6987,2001,1,484000,2,2.9,7850,0,0,0,0,0,0,1,0,0,0,1
17574,12758,2007,1,460000,0,2.0,10999,0,0,0,0,0,0,1,0,0,0,1
17108,14997,2005,0,240499,0,2.0,7500,0,0,0,0,0,0,0,0,1,1,0
16552,7815,2001,0,312000,0,2.0,6400,0,0,0,0,0,0,1,0,0,0,1
17161,7815,2002,1,496000,0,2.0,5900,0,0,0,0,0,1,0,0,0,0,1
21278,26747,2020,0,159000,1,1.5,25850,0,0,0,0,0,1,0,0,0,1,0
16968,12870,2006,0,304000,0,2.5,9800,0,0,0,0,0,0,1,0,0,0,1
21124,12873,2001,1,362000,2,4.4,3700,0,0,0,0,0,1,0,0,0,1,0
16519,6023,1996,0,353000,2,2.0,2800,0,0,0,0,0,1,0,0,0,1,0
21124,14638,2004,0,388000,2,3.0,9000,0,0,0,0,0,1,0,0,0,0,1
35692,20715,2012,0,54200,2,2.0,19800,1,0,0,0,0,0,0,0,0,1,0
16497,22517,2021,0,63500,1,1.5,26500,0,0,0,0,0,0,0,0,1,1,0
25180,25246,2018,0,74000,2,2.0,34000,1,0,0,0,0,0,0,0,0,1,0
23377,33863,2023,0,42300,1,2.0,42000,1,0,0,0,0,0,0,0,0,1,0
36510,41456,2019,0,137011,2,2.0,40950,1,0,0,0,0,0,0,0,0,0,1
17322,7000,2000,1,440000,0,2.9,5500,0,0,0,0,0,1,0,0,0,0,1
17322,6987,2000,1,385042,0,2.0,6850,0,0,0,0,0,0,1,0,0,0,1
17403,12870,2006,0,320000,2,2.5,11700,0,0,0,0,0,1,0,0,0,0,1
16748,19607,2014,0,211000,0,2.0,15500,0,0,0,0,0,0,1,0,0,0,1
17574,12921,2007,1,345000,2,3.0,13800,0,0,0,0,0,0,1,0,0,0,1
17403,7029,1999,0,510000,0,2.5,4250,0,0,0,0,0,1,0,0,0,0,1
20492,20407,2009,0,344500,2,3.0,18400,0,0,0,0,0,1,0,0,0,0,1
38076,68405,2019,0,124000,2,3.0,57900,1,0,0,0,0,0,0,0,0,0,1
37697,13503,2003,0,400000,2,2.9,6800,1,0,0,0,0,0,0,0,0,0,1
21440,26431,2021,0,88000,2,2.0,28100,0,0,0,0,0,1,0,0,0,1,0
16519,13136,2010,1,223654,2,2.0,10600,0,0,0,0,0,1,0,0,0,1,0
39203,50409,2021,0,21000,2,2.0,52800,0,1,0,0,0,0,0,0,0,1,0
16968,39036,2023,1,36000,2,2.0,54500,0,0,0,0,0,1,0,0,0,1,0
16519,7815,2001,0,504000,0,2.0,3650,0,0,0,0,0,0,1,0,0,0,1
37344,13667,2003,0,492185,0,3.0,10500,1,0,0,0,0,0,0,0,0,0,1
25573,25513,2020,0,69000,2,2.0,29500,1,0,0,0,0,0,0,0,0,1,0
35108,41733,2020,0,136659,2,2.0,50000,1,0,0,0,0,0,0,0,0,0,1
17574,12669,2008,1,308585,2,2.5,10800,0,0,0,0,0,1,0,0,0,1,0
17225,12669,2009,1,282700,2,2.0,10700,0,0,0,0,0,1,0,0,0,1,0
17161,5722,1997,0,280000,0,1.8,3700,0,0,0,0,0,0,0,1,0,1,0
39203,26200,2018,1,102000,2,2.0,25500,0,0,0,1,0,0,0,0,0,1,0
20542,12873,1998,0,300000,2,2.9,6999,0,0,0,0,0,1,0,0,0,0,1
20269,40126,2018,0,173000,2,3.0,38500,0,0,0,0,0,1,0,0,0,1,0
39819,26755,2018,1,226000,0,2.0,19800,0,0,0,1,0,0,0,0,0,0,1
17322,6987,1998,0,500000,0,2.5,6100,0,0,0,0,0,1,0,0,0,0,1
17225,6987,2001,1,442000,2,2.5,5000,0,0,0,0,0,1,0,0,0,0,1
21124,20407,2013,1,203000,2,3.0,24800,0,0,0,0,0,1,0,0,0,0,1
20269,20639,2013,1,215000,2,4.4,23000,0,0,0,0,0,1,0,0,0,1,0
17225,7050,1990,0,209000,0,2.0,3000,0,0,0,0,0,1,0,0,0,1,0
40244,49491,2023,0,71000,2,2.0,59950,0,0,0,1,0,0,0,0,0,0,1
17322,39036,2018,0,255000,2,2.0,24000,0,0,0,0,0,0,1,0,0,0,1
37344,66846,2023,1,40000,2,3.0,110000,1,0,0,0,0,0,0,0,0,0,1
17574,12808,2007,0,344800,0,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
16519,19607,2017,1,98000,2,2.0,24000,0,0,0,0,0,1,0,0,0,1,0
37344,13667,2003,0,300000,2,3.0,9000,1,0,0,0,0,0,0,0,0,1,0
36510,41902,2021,0,44000,2,2.0,31700,1,0,0,0,0,0,0,0,0,1,0
16968,7624,1991,0,450000,0,2.0,2000,0,0,0,0,0,1,0,0,0,1,0
21201,18776,2015,0,290000,0,1.5,13300,0,0,0,0,1,0,0,0,0,0,1
17108,23478,2020,0,230000,0,1.5,15200,0,0,0,0,0,0,0,0,1,0,1
21124,20761,2015,1,181870,2,4.4,25100,0,0,0,0,0,1,0,0,0,1,0
17403,12758,2008,1,345000,2,2.0,12500,0,0,0,0,0,1,0,0,0,0,1
20542,16044,2007,1,300000,2,3.0,12000,0,0,0,0,0,1,0,0,0,1,0
17574,6918,2002,1,340000,0,2.5,6500,0,0,0,0,0,1,0,0,0,1,0
17322,6988,2003,1,375000,0,2.9,11000,0,0,0,0,0,0,1,0,0,0,1
17225,12669,2008,1,290000,2,3.0,13000,0,0,0,0,0,1,0,0,0,1,0
17574,20232,2011,0,317000,2,3.0,22000,0,0,0,1,0,0,0,0,0,0,1
16519,7932,1999,0,280825,2,1.9,5500,0,0,0,0,0,1,0,0,0,1,0
16968,7000,1998,0,390000,0,2.0,7000,0,0,0,0,0,1,0,0,0,1,0
16552,5603,1997,0,475000,0,2.5,2950,0,0,0,0,0,1,0,0,0,1,0
16968,38737,2022,1,8000,2,2.0,47500,0,0,0,0,0,1,0,0,0,0,1
15881,36993,2021,0,93000,2,2.0,37000,0,0,0,0,0,1,0,0,0,1,0
17574,12921,2006,0,378000,2,3.0,13250,0,0,0,0,0,1,0,0,0,0,1
17403,20211,2013,1,320000,2,3.0,22850,0,0,0,1,0,0,0,0,0,0,1
39203,25825,2019,1,115000,2,1.5,19700,0,0,0,1,0,0,0,0,0,1,0
17225,7029,1997,0,398000,2,2.5,3200,0,0,0,0,0,1,0,0,0,1,0
77569,77366,2020,0,123500,2,3.0,68800,1,0,0,0,0,0,0,0,0,1,0
23605,23491,2021,1,106000,1,1.5,21650,1,0,0,0,0,0,0,0,0,0,1
38673,33450,2015,0,121000,2,4.4,46900,1,0,0,0,0,0,0,0,0,1,0
17225,7029,1996,0,200000,0,2.0,4800,0,0,0,0,0,1,0,0,0,1,0
17161,13290,2007,0,373019,0,2.0,8950,0,0,0,0,0,0,1,0,0,0,1
17574,38759,2020,1,105680,2,2.0,40700,0,0,0,0,0,0,1,0,0,0,1
16968,12669,2004,0,380000,2,2.5,10500,0,0,0,0,0,1,0,0,0,0,1
20542,39351,2016,0,159000,2,3.0,32900,0,0,0,0,0,1,0,0,0,1,0
21278,26747,2020,0,117000,1,1.5,24900,0,0,0,0,0,1,0,0,0,1,0
17322,6918,1998,0,360000,0,2.5,4200,0,0,0,0,0,1,0,0,0,1,0
21066,14442,2002,0,400000,2,4.4,3550,0,0,0,0,0,1,0,0,0,1,0
16968,12758,2004,0,497000,2,2.5,10800,0,0,0,0,0,0,1,0,0,0,1
17574,20539,2010,0,355000,2,3.0,13700,0,0,0,1,0,0,0,0,0,1,0
23139,18006,2011,0,246676,2,2.0,10500,1,0,0,0,0,0,0,0,0,1,0
39372,36506,2018,0,206000,2,3.0,38600,0,0,0,1,0,0,0,0,0,0,1
36998,69367,2019,0,111000,2,3.0,54500,1,0,0,0,0,0,0,0,0,1,0
17256,19277,2011,0,213000,0,1.6,12500,0,0,0,0,0,0,0,0,1,1,0
17140,14642,2011,1,188000,2,1.6,8800,0,0,0,0,0,0,0,0,1,1,0
22010,18389,2021,1,161000,0,1.5,16400,0,0,0,0,1,0,0,0,0,0,1
16968,6987,1999,0,403000,0,2.0,3200,0,0,0,0,0,1,0,0,0,1,0
17225,38759,2021,1,28000,2,2.0,39000,0,0,0,0,0,1,0,0,0,1,0
23377,23246,2019,1,63000,2,2.0,26500,1,0,0,0,0,0,0,0,0,1,0
20704,26455,2021,0,88088,1,1.5,23800,0,0,0,0,0,1,0,0,0,1,0
35530,41902,2019,0,137000,2,2.0,30000,1,0,0,0,0,0,0,0,0,1,0
16519,7973,1998,0,336819,0,1.9,3500,0,0,0,0,0,1,0,0,0,1,0
38052,13807,2003,0,280000,2,3.0,7850,1,0,0,0,0,0,0,0,0,1,0
36998,19237,2007,0,337961,2,3.0,14550,1,0,0,0,0,0,0,0,0,1,0
36551,20734,2011,0,305000,2,3.0,21900,1,0,0,0,0,0,0,0,0,0,1
38052,32481,2018,0,199000,2,3.0,38999,1,0,0,0,0,0,0,0,0,0,1
40278,34017,2015,0,243000,2,3.0,36900,1,0,0,0,0,0,0,0,0,0,1
17403,20232,2010,0,293000,2,3.0,19750,0,0,0,1,0,0,0,0,0,0,1
21124,20761,2008,0,219000,2,4.4,13950,0,0,0,0,0,1,0,0,0,1,0
17225,6987,2000,1,580000,0,3.0,5900,0,0,0,0,0,1,0,0,0,1,0
17161,5603,1992,0,300000,0,1.6,1900,0,0,0,0,0,1,0,0,0,1,0
35692,41733,2020,0,138000,2,2.0,48500,1,0,0,0,0,0,0,0,0,0,1
20269,20639,2012,1,196000,2,3.0,22500,0,0,0,0,0,1,0,0,0,1,0
23605,23246,2019,1,94000,2,2.0,28000,1,0,0,0,0,0,0,0,0,1,0
36998,68405,2019,0,72000,2,3.0,69900,1,0,0,0,0,0,0,0,0,0,1
17322,20559,2012,0,262000,2,3.0,22999,0,0,0,1,0,0,0,0,0,0,1
16519,36993,2022,1,13900,2,2.0,47500,0,0,0,0,0,1,0,0,0,1,0
16519,7932,2002,0,340000,0,2.5,10000,0,0,1,0,0,0,0,0,0,1,0
17161,19607,2012,0,287000,2,2.0,16200,0,0,0,0,0,1,0,0,0,1,0
38714,20928,2009,0,230000,2,3.0,18200,1,0,0,0,0,0,0,0,0,1,0
17403,6987,1998,0,400000,2,2.5,5500,0,0,0,0,0,1,0,0,0,0,1
38673,20734,2011,0,305000,2,3.0,22700,1,0,0,0,0,0,0,0,0,0,1
16519,6023,1994,0,400769,0,1.6,2600,0,0,0,0,0,1,0,0,0,1,0
37344,13807,2006,1,325000,2,3.0,16200,1,0,0,0,0,0,0,0,0,0,1
36551,66817,2023,1,31500,2,3.0,128000,1,0,0,0,0,0,0,0,0,0,1
17322,7029,2004,1,300000,2,2.5,4800,0,0,0,0,0,0,1,0,0,0,1
35692,41456,2018,0,205000,2,2.0,33100,1,0,0,0,0,0,0,0,0,0,1
36510,41456,2018,0,200000,2,2.0,30499,1,0,0,0,0,0,0,0,0,0,1
37697,67133,2023,1,53000,2,3.0,85900,1,0,0,0,0,0,0,0,0,1,0
16552,5603,1995,0,500000,0,2.5,1900,0,0,0,0,0,0,1,0,0,0,1
17322,6918,2001,1,493000,2,2.5,5500,0,0,0,0,0,1,0,0,0,0,1
16519,7785,2001,0,416931,0,3.0,5650,0,0,0,0,0,1,0,0,0,1,0
16968,6987,2001,1,487000,2,2.9,8300,0,0,0,0,0,1,0,0,0,0,1
17161,7932,2003,1,233000,0,2.0,6000,0,0,0,0,0,1,0,0,0,1,0
16968,39036,2018,0,173000,2,2.0,29500,0,0,0,0,0,1,0,0,0,1,0
35736,41456,2020,0,206000,2,2.0,39900,1,0,0,0,0,0,0,0,0,0,1
16968,12921,2008,1,314000,2,2.0,12500,0,0,0,0,0,1,0,0,0,0,1
38052,68405,2023,1,50000,2,3.0,85600,1,0,0,0,0,0,0,0,0,1,0
38076,13591,2004,1,412000,2,3.0,12500,1,0,0,0,0,0,0,0,0,0,1
15881,12952,2005,0,328000,0,2.0,8000,0,0,0,0,0,1,0,0,0,1,0
17225,12921,2004,0,302905,0,2.5,11950,0,0,0,0,0,1,0,0,0,0,1
39427,21047,2010,0,305318,2,3.0,21450,1,0,0,0,0,0,0,0,0,0,1
16552,12919,2011,1,303045,2,2.0,12050,0,0,0,0,0,0,1,0,0,0,1
16968,7000,2003,1,500000,0,2.5,7000,0,0,0,0,0,0,1,0,0,0,1
20492,12873,1996,0,442000,2,2.8,4500,0,0,0,0,0,1,0,0,0,1,0
38076,19292,2008,0,240400,2,3.0,17500,1,0,0,0,0,0,0,0,0,1,0
21124,20549,2012,1,284000,2,3.0,20600,0,0,0,0,0,1,0,0,0,0,1
35736,41218,2021,0,59250,2,2.0,40500,1,0,0,0,0,0,0,0,0,1,0
21066,14324,2002,0,370000,2,4.4,7000,0,0,0,0,0,1,0,0,0,1,0
16748,20367,2013,0,276000,2,2.0,17000,0,0,0,0,0,0,1,0,0,0,1
48231,49547,2019,0,10754,2,4.4,85000,0,0,1,0,0,0,0,0,0,1,0
20704,19731,2021,1,153000,2,1.5,17800,0,0,0,0,1,0,0,0,0,0,1
17322,39564,2019,0,88000,2,3.0,36900,0,0,0,0,0,0,1,0,0,0,1
21278,18351,2016,0,204000,0,1.5,12600,0,0,0,0,1,0,0,0,0,0,1
17225,12921,2008,1,347860,0,2.0,9500,0,0,0,0,0,1,0,0,0,0,1
48849,47824,2024,1,23000,2,2.0,80950,1,0,0,0,0,0,0,0,0,0,1
23872,23593,2019,0,158000,1,1.5,19150,1,0,0,0,0,0,0,0,0,0,1
16552,13290,2005,0,450000,2,2.0,10000,0,0,0,0,0,0,1,0,0,0,1
35692,41902,2019,0,200000,2,2.0,27000,1,0,0,0,0,0,0,0,0,1,0
23139,18976,2009,0,359000,2,2.0,12600,1,0,0,0,0,0,0,0,0,0,1
16968,39008,2018,0,240000,2,2.0,31500,0,0,0,0,0,0,1,0,0,0,1
17574,12870,2004,0,427000,2,3.0,9200,0,0,0,0,0,1,0,0,0,1,0
16519,7932,2003,1,202222,0,2.2,8100,0,0,0,0,0,1,0,0,0,1,0
16968,6987,2001,1,342000,0,2.5,8250,0,0,0,0,0,1,0,0,0,1,0
